measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.vinternal_1,network_rx_bytes.lo,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1
9,0.5,python,1639134869448,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347096,528607,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2248,0,417,197049,76,0,9,31,53942,74,74,1639134869522,121438882,102447,266,0
10,0.5,python,1639134870523,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348176,534135,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2335,0,423,197189,76,0,9,31,54534,178,179,1639134870702,123580940,102447,266,0
11,0.5,python,1639134871703,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347660,539618,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2373,0,430,197360,76,0,9,31,55244,78,78,1639134871781,126466448,102447,266,0
12,0.5,python,1639134872782,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2346868,545105,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2433,0,437,197524,76,0,10,31,55865,179,179,1639134872961,134184695,102447,266,0
13,0.5,python,1639134873962,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347028,550608,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2497,0,443,197670,76,0,10,31,56474,67,67,1639134874029,134379387,102447,266,0
14,0.5,python,1639134875031,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348148,556166,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2497,0,450,197876,76,0,10,31,57206,74,74,1639134875105,144437202,102551,266,0
15,0.5,python,1639134876106,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347016,561678,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2595,0,456,198001,76,0,10,31,57767,161,161,1639134876267,144697132,102551,266,0
16,0.5,python,1639134877269,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348356,567201,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2622,0,463,198183,76,0,11,31,58472,75,76,1639134877345,148419592,102551,266,0
17,0.5,python,1639134878346,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348024,572728,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2686,0,468,198340,76,0,11,31,59200,145,145,1639134878491,155400460,102551,266,0
18,0.5,python,1639134879492,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347216,578229,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2755,0,473,198479,76,0,11,31,59785,76,77,1639134879569,155523214,102551,266,0
19,0.5,python,1639134880570,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347956,583810,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2766,0,480,198691,76,0,11,32,60489,171,171,1639134880741,166044898,102551,266,0
20,0.5,python,1639134881742,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348116,589345,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2866,0,485,198813,76,0,11,32,61004,144,144,1639134881886,166044898,102551,266,0
21,0.5,python,1639134882887,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2348056,594860,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2898,0,491,199005,76,0,11,32,61572,178,178,1639134883065,169314011,102551,266,0
22,0.5,python,1639134884066,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347928,600403,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2925,0,498,199190,76,0,11,32,62233,74,75,1639134884141,169321530,102551,266,0
23,0.5,python,1639134885142,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2332516,609784,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2948,0,506,199389,76,0,11,32,62881,164,164,1639134885306,170952516,102551,266,0
24,0.5,python,1639134886308,621adc3a-5e00-4bce-a633-462a1732200d,0,1639133869,AWS Lambda,2021/12/10/[$LATEST]5df4f609b74b4841a362530c331cadb5,root_lambda,1769,us-east-1,,Linux 169.254.8.141 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2332484,615359,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2955,0,513,199603,76,0,12,32,63574,152,152,1639134886460,181579900,102551,266,0
0,0.5,python,1639134859600,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2445588,364303,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1997,0,367,755270,98,0,7,68,53981,148,148,1639134859748,97797905,78455,90,0
1,0.5,python,1639134860750,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2442896,370323,Intel(R) Xeon(R) Processor @ 2.50GHz,63,1998,0,375,755478,98,0,7,69,54665,91,91,1639134860841,97800756,78455,90,0
2,0.5,python,1639134861843,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2440824,376651,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2003,0,383,755689,98,0,7,69,55334,152,152,1639134861995,99336511,78455,90,0
3,0.5,python,1639134862996,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2349756,408459,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2093,0,402,755819,98,0,7,69,55942,189,189,1639134863185,99336511,78455,90,0
4,0.5,python,1639134864186,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2347352,414489,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2112,0,411,756011,98,0,7,69,56562,90,91,1639134864277,100762229,78455,90,0
5,0.5,python,1639134865278,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2338556,422503,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2138,0,420,756207,98,0,7,69,57153,197,197,1639134865475,109941626,78455,90,0
6,0.5,python,1639134866476,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337736,428136,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2237,0,428,756322,98,0,7,69,57720,94,94,1639134866570,109941758,78455,90,0
7,0.5,python,1639134867571,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337352,433746,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2239,0,435,756530,98,0,8,69,58618,108,108,1639134867679,120538451,78455,90,0
8,0.5,python,1639134868680,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337308,439419,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2349,0,444,756650,98,0,8,70,59180,196,197,1639134868877,120538451,78455,90,0
9,0.5,python,1639134869878,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337056,445023,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2368,0,451,756841,98,0,8,70,59952,87,87,1639134869965,126763696,78455,90,0
10,0.5,python,1639134870967,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337236,450682,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2441,0,459,756996,98,0,8,71,60544,212,212,1639134871179,131077936,78455,90,0
11,0.5,python,1639134872180,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2336256,456299,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2500,0,466,757151,98,0,8,72,61159,97,98,1639134872278,131669722,78455,90,0
12,0.5,python,1639134873279,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337164,461901,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2535,0,474,757342,98,0,8,72,61828,197,197,1639134873476,141476054,78455,90,0
13,0.5,python,1639134874478,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2337108,467508,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2629,0,482,757461,98,0,8,73,62514,97,97,1639134874575,141476305,78455,90,0
14,0.5,python,1639134875577,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2336948,473100,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2630,0,490,757670,98,0,8,73,63199,98,98,1639134875675,141484070,78559,90,0
15,0.5,python,1639134876676,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326216,481264,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2648,0,499,757869,98,0,8,75,63858,139,140,1639134876816,142589018,78559,90,0
16,0.5,python,1639134877817,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326172,486899,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2650,0,505,758077,98,0,9,75,64498,91,91,1639134877908,150913692,78559,90,0
17,0.5,python,1639134878909,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326740,492519,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2745,0,513,758210,98,0,9,75,65068,207,207,1639134879116,152990695,78559,90,0
18,0.5,python,1639134880118,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2325924,498112,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2776,0,520,758394,98,0,9,76,65856,96,96,1639134880214,157323043,78559,90,0
19,0.5,python,1639134881215,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326400,503724,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2872,0,529,758527,98,0,9,77,66505,220,220,1639134881435,163397092,78559,90,0
20,0.5,python,1639134882436,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326728,509361,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2897,0,538,758713,98,0,9,77,67225,91,91,1639134882527,171748126,78559,90,0
21,0.5,python,1639134883528,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327136,514973,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2999,0,545,758839,98,0,9,79,67815,193,194,1639134883722,173981862,78559,90,0
22,0.5,python,1639134884723,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327208,520593,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3024,0,553,759024,98,0,9,79,68557,92,92,1639134884815,182302852,78559,90,0
23,0.5,python,1639134885816,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2326872,526239,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3126,0,561,759150,98,0,9,80,69081,201,201,1639134886017,184425084,78559,90,0
24,0.5,python,1639134887018,53e550f5-8991-4faf-8e09-b7be9da75e93,0,1639131070,AWS Lambda,2021/12/10/[$LATEST]4b500c31ff4d43d2a8e70961a3d5460f,root_lambda,1769,us-east-1,,Linux 169.254.206.93 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2327160,531877,Intel(R) Xeon(R) Processor @ 2.50GHz,63,3164,0,569,759339,98,0,9,80,69695,198,198,1639134887216,188738593,78559,90,0
0,0.5,python,1639134859516,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2442752,396148,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2333,0,339,821413,46,0,7,62,58614,127,128,1639134859644,132788096,86751,180,0
1,0.5,python,1639134860645,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2439640,402138,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2334,0,345,821620,46,0,7,62,59281,74,74,1639134860719,132790182,86751,180,0
2,0.5,python,1639134861721,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2438632,407952,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2335,0,353,821828,46,0,7,63,59920,88,88,1639134861809,133250024,86751,180,0
3,0.5,python,1639134862810,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2342000,438013,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2416,0,368,821962,46,0,7,63,60510,193,193,1639134863003,133906393,86751,180,0
4,0.5,python,1639134864004,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2341752,443698,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2459,0,375,822149,46,0,7,64,61180,167,168,1639134864172,135531945,86751,180,0
5,0.5,python,1639134865173,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2341380,449243,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2461,0,382,822356,46,0,8,65,61851,86,86,1639134865259,135534153,86751,180,0
6,0.5,python,1639134866261,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2340068,454768,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2461,0,389,822564,46,0,8,65,62533,86,86,1639134866347,135761189,86751,180,0
7,0.5,python,1639134867349,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2334032,462117,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2475,0,396,822757,46,0,9,65,63313,75,75,1639134867424,137820480,86751,180,0
8,0.5,python,1639134868426,0ba4e199-282e-4737-8fb6-80b300750335,0,1639130738,AWS Lambda,2021/12/10/[$LATEST]957cbf5e73a14e17ad2ca1008576ecae,root_lambda,1769,us-east-1,,Linux 169.254.176.117 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2333164,467629,Intel(R) Xeon(R) Processor @ 2.50GHz,63,2477,0,403,822964,46,0,9,66,63958,74,74,1639134868500,144655482,86751,180,0
