measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.telemetry1_sb,network_rx_bytes.lo,network_rx_bytes.vinternal_1,network_rx_bytes.vtarget_1
4,0.5,python,1639134023573,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541564,502273,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7464,0,521,870527,181,0,5,246,68580,157,157,1639134023730,90,128886,14522,0
5,0.5,python,1639134024732,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541116,506458,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7568,0,527,870640,181,0,5,255,68830,138,138,1639134024870,90,128886,14522,0
6,0.5,python,1639134025872,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540976,510659,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7671,0,534,870755,181,0,5,263,69121,145,145,1639134026017,90,128886,14522,0
7,0.5,python,1639134027018,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541580,514853,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7774,0,539,870879,181,0,5,264,69387,168,168,1639134027186,90,128886,14522,0
8,0.5,python,1639134028188,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541808,519049,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7881,0,546,870994,181,0,5,267,69715,179,179,1639134028367,90,128886,14522,0
9,0.5,python,1639134029369,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541716,523241,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7986,0,553,871116,181,0,5,282,69978,170,170,1639134029539,90,128886,14522,0
10,0.5,python,1639134030541,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540976,527423,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8081,0,558,871225,181,0,5,321,70209,217,217,1639134030758,90,128886,14522,0
11,0.5,python,1639134031762,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541744,531630,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8169,0,565,871329,181,0,5,370,70390,222,223,1639134031985,90,128886,14522,0
12,0.5,python,1639134032986,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541612,535846,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8263,0,572,871444,181,0,6,390,70603,147,147,1639134033133,90,128886,14522,0
13,0.5,python,1639134034134,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541812,540019,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8360,0,578,871562,181,0,6,405,70830,177,178,1639134034312,90,128990,14522,0
14,0.5,python,1639134035313,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541852,544233,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8460,0,584,871680,181,0,6,414,71051,159,159,1639134035472,90,128990,14522,0
15,0.5,python,1639134036473,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541788,548404,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8567,0,590,871795,181,0,6,416,71324,155,155,1639134036628,90,128990,14522,0
16,0.5,python,1639134037630,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541784,552606,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8671,0,597,871911,181,0,6,425,71575,141,141,1639134037771,90,128990,14522,0
17,0.5,python,1639134038773,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541832,556814,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8755,0,603,872026,181,0,6,446,71830,137,137,1639134038910,90,128990,14522,0
18,0.5,python,1639134039911,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541712,560995,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8862,0,609,872139,181,0,6,455,72129,163,163,1639134040074,90,128990,14522,0
19,0.5,python,1639134041075,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541976,565177,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8967,0,615,872255,181,0,6,459,72428,157,157,1639134041232,90,128990,14522,0
20,0.5,python,1639134042235,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541612,569361,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9074,0,620,872371,181,0,6,463,72706,141,141,1639134042376,90,128990,14522,0
21,0.5,python,1639134043378,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2540984,573546,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9177,0,627,872489,181,0,6,467,72992,153,153,1639134043531,90,128990,14522,0
22,0.5,python,1639134044533,4524f0c2-6d47-4774-a8f8-e3a2cba987f3,0,1639129628,AWS Lambda,2021/12/10/[$LATEST]2784bad1fef74549b2d3515de2da6ba0,root_lambda,1769,us-east-1,,Linux 169.254.140.89 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541808,577770,Intel(R) Xeon(R) Processor @ 2.50GHz,63,9279,0,633,872605,181,0,6,473,73284,153,153,1639134044686,90,128990,14522,0
0,0.5,python,1639134019477,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2553060,476273,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6727,0,390,160690,118,0,3,14,49894,155,155,1639134019632,90,127925,14608,0
1,0.5,python,1639134020634,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543248,482609,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6823,0,396,160810,118,0,3,23,50124,135,135,1639134020769,90,127925,14608,0
2,0.5,python,1639134021771,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543228,487006,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6924,0,401,160930,118,0,3,24,50391,157,157,1639134021928,90,127925,14608,0
3,0.5,python,1639134022930,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543248,491177,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7028,0,405,161053,118,0,3,25,50617,143,143,1639134023073,90,127925,14608,0
4,0.5,python,1639134024074,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543092,495335,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7135,0,411,161169,118,0,3,27,50904,144,144,1639134024218,90,127925,14608,0
5,0.5,python,1639134025220,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542860,499506,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7239,0,417,161286,118,0,3,32,51224,152,152,1639134025372,90,127925,14608,0
6,0.5,python,1639134026373,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542860,503658,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7343,0,423,161402,118,0,3,37,51532,138,138,1639134026511,90,127925,14608,0
7,0.5,python,1639134027513,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543116,507831,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7448,0,429,161519,118,0,3,42,51828,159,159,1639134027672,90,127925,14608,0
8,0.5,python,1639134028674,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543364,511999,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7547,0,436,161634,118,0,3,56,52162,159,159,1639134028833,90,127925,14608,0
9,0.5,python,1639134029834,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542948,516164,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7647,0,442,161751,118,0,3,65,52376,143,143,1639134029977,90,127925,14608,0
10,0.5,python,1639134030978,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542936,520333,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7748,0,447,161867,118,0,3,72,52602,155,155,1639134031133,90,127925,14608,0
11,0.5,python,1639134032134,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542912,524514,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7844,0,454,161988,118,0,3,83,52847,157,157,1639134032291,90,127925,14608,0
12,0.5,python,1639134033292,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543096,528691,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7945,0,460,162108,118,0,3,86,53088,142,142,1639134033434,90,127925,14608,0
13,0.5,python,1639134034436,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543232,532871,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8047,0,465,162228,118,0,3,90,53325,156,156,1639134034592,90,127925,14608,0
14,0.5,python,1639134035593,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543192,537025,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8148,0,472,162349,118,0,3,98,53583,176,176,1639134035769,90,128029,14608,0
15,0.5,python,1639134036774,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542868,541209,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8249,0,478,162469,118,0,3,101,53811,141,142,1639134036916,90,128029,14608,0
16,0.5,python,1639134037917,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542992,545403,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8352,0,485,162587,118,0,3,109,54084,156,156,1639134038073,90,128029,14608,0
17,0.5,python,1639134039075,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542968,549561,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8459,0,492,162704,118,0,3,120,54351,172,172,1639134039247,90,128029,14608,0
18,0.5,python,1639134040250,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542964,553727,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8566,0,498,162818,118,0,3,123,54644,143,143,1639134040393,90,128029,14608,0
19,0.5,python,1639134041394,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542072,557886,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8666,0,504,162926,118,0,3,137,54878,135,135,1639134041529,90,128029,14608,0
20,0.5,python,1639134042530,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542744,562055,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8770,0,509,163042,118,0,3,143,55140,142,142,1639134042672,90,128029,14608,0
21,0.5,python,1639134043674,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543484,566216,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8872,0,516,163155,118,0,3,172,55391,219,219,1639134043893,90,128029,14608,0
22,0.5,python,1639134044894,eb00cce4-3130-48c0-8cfd-3653abd4009b,0,1639133179,AWS Lambda,2021/12/10/[$LATEST]0af68f234c484326be1b5fcb0401e807,root_lambda,1769,us-east-1,ox-roo,Linux 169.254.2.53 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542984,570374,Intel(R) Xeon(R) Processor @ 2.50GHz,63,8977,0,521,163270,118,0,3,181,55657,146,146,1639134045040,90,128029,14608,0
0,0.5,python,1639134019482,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2554248,466335,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6937,0,501,468806,358,0,4,19,56505,132,133,1639134019615,176,125729,14608,0
1,0.5,python,1639134020617,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542672,473340,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7045,0,508,468921,358,0,4,20,56765,157,157,1639134020774,176,125729,14608,0
2,0.5,python,1639134021775,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542452,477437,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7152,0,513,469036,358,0,4,22,57010,161,161,1639134021936,176,125729,14608,0
3,0.5,python,1639134022938,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542160,481770,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7261,0,518,469153,358,0,4,23,57244,137,137,1639134023075,176,125729,14608,0
4,0.5,python,1639134024076,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542176,485875,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7368,0,523,469268,358,0,4,23,57469,142,142,1639134024218,176,125729,14608,0
5,0.5,python,1639134025220,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542652,489993,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7476,0,529,469384,358,0,4,23,57705,158,158,1639134025378,176,125729,14608,0
6,0.5,python,1639134026379,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542532,494120,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7586,0,535,469500,358,0,4,23,57918,172,173,1639134026552,176,125729,14608,0
7,0.5,python,1639134027553,4d98eba1-a291-4bef-9aea-0118fe1d8006,0,1639131635,AWS Lambda,2021/12/10/[$LATEST]4cd18935308743a99ab3003a020cacef,root_lambda,1769,us-east-1,,Linux 169.254.14.61 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2541708,498226,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7695,0,541,469616,358,0,4,23,58121,148,148,1639134027701,176,125729,14608,0
