measurementID,version,lang,startTime,uuid,newcontainer,vmuptime,platform,containerID,functionName,functionMemory,functionRegion,vmID,linuxVersion,totalMemory,freeMemory,pageFaults,cpuType,cpuModel,cpuUsr,cpuNice,cpuKrn,cpuIdle,cpuIowait,cpuIrq,cpuSoftIrq,vmcpusteal,contextSwitches,frameworkRuntime,runtime,endTime,network_rx_bytes.telemetry1_sb,network_rx_bytes.vtarget_1,network_rx_bytes.vinternal_1,network_rx_bytes.lo
3,0.5,python,1639133745424,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543932,385709,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5060,0,374,707300,190,0,5,69,54581,155,156,1639133745580,266,0,9928,88465
4,0.5,python,1639133746581,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543856,389906,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5167,0,380,707412,190,0,5,69,54864,128,128,1639133746709,266,0,9928,88465
5,0.5,python,1639133747710,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543956,394064,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5275,0,384,707525,190,0,5,70,55153,151,151,1639133747861,266,0,9928,88465
6,0.5,python,1639133748862,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543808,398240,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5382,0,390,707643,190,0,5,70,55463,158,158,1639133749020,266,0,9928,88465
7,0.5,python,1639133750022,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543928,402399,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5490,0,395,707761,190,0,5,70,55749,140,141,1639133750163,266,0,9928,88465
8,0.5,python,1639133751164,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543804,406580,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5595,0,400,707874,190,0,5,70,56050,120,121,1639133751285,266,0,9928,88465
9,0.5,python,1639133752286,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543420,410749,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5704,0,404,707988,190,0,5,70,56322,137,138,1639133752424,266,0,9928,88465
10,0.5,python,1639133753425,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543796,414936,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5813,0,409,708102,190,0,5,70,56609,140,140,1639133753565,266,0,9928,88465
11,0.5,python,1639133754566,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543832,419096,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5918,0,415,708218,190,0,5,70,56888,142,142,1639133754708,266,0,9928,88465
12,0.5,python,1639133755709,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543708,423269,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6027,0,419,708332,190,0,5,70,57089,137,138,1639133755847,266,0,9928,88465
13,0.5,python,1639133756848,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543568,427433,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6134,0,423,708446,190,0,5,70,57295,121,121,1639133756969,266,0,9928,88465
14,0.5,python,1639133757971,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542948,431607,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6239,0,428,708554,190,0,5,70,57493,95,96,1639133758067,266,0,9928,88569
15,0.5,python,1639133759068,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543548,435786,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6346,0,431,708666,190,0,5,71,57689,113,113,1639133759181,266,0,9928,88569
16,0.5,python,1639133760182,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542956,439958,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6453,0,436,708779,190,0,5,71,57892,139,139,1639133760321,266,0,9928,88569
17,0.5,python,1639133761322,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544268,444122,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6559,0,441,708895,190,0,5,71,58107,141,142,1639133761464,266,0,9928,88569
18,0.5,python,1639133762465,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543568,448313,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6668,0,446,709010,190,0,5,71,58319,136,136,1639133762601,266,0,9928,88569
19,0.5,python,1639133763603,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543424,452485,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6773,0,451,709123,190,0,5,71,58512,122,122,1639133763725,266,0,9928,88569
20,0.5,python,1639133764727,7d5b238c-69c8-4e18-950b-86afcd7aea1c,0,1639130180,AWS Lambda,2021/12/10/[$LATEST]c1330c3af94c430380c3b2a03d3e39b1,root_lambda,1769,us-east-1,,Linux 169.254.72.121 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543700,456662,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6880,0,456,709237,190,0,5,71,58702,138,138,1639133764865,266,0,9928,88569
0,0.5,python,1639133742002,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2552320,375305,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4839,0,370,609758,394,0,1,67,52273,159,160,1639133742162,90,0,9872,89410
1,0.5,python,1639133743163,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545460,381201,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4948,0,376,609875,394,0,1,67,52464,139,139,1639133743302,90,0,9872,89410
2,0.5,python,1639133744304,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544728,385562,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5056,0,380,609988,394,0,1,67,52649,136,136,1639133744440,90,0,9872,89410
3,0.5,python,1639133745442,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544628,389718,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5165,0,386,610103,394,0,1,67,52845,141,141,1639133745583,90,0,9872,89410
4,0.5,python,1639133746584,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544692,393906,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5271,0,391,610215,394,0,1,67,53016,119,120,1639133746704,90,0,9872,89410
5,0.5,python,1639133747705,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544884,398097,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5379,0,395,610329,394,0,1,67,53220,139,139,1639133747844,90,0,9872,89410
6,0.5,python,1639133748845,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544588,402271,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5487,0,400,610442,394,0,1,68,53416,133,133,1639133748978,90,0,9872,89410
7,0.5,python,1639133749980,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544732,406439,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5596,0,405,610556,394,0,1,68,53605,157,157,1639133750137,90,0,9872,89410
8,0.5,python,1639133751138,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544584,410612,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5705,0,411,610672,394,0,1,69,53834,145,145,1639133751283,90,0,9872,89410
9,0.5,python,1639133752285,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544628,414801,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5814,0,417,610788,394,0,1,69,54036,172,172,1639133752457,90,0,9872,89410
10,0.5,python,1639133753459,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544584,418978,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5923,0,423,610903,394,0,1,69,54266,139,139,1639133753598,90,0,9872,89410
11,0.5,python,1639133754600,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544608,423166,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6029,0,429,611017,394,0,1,70,54464,142,142,1639133754742,90,0,9872,89410
12,0.5,python,1639133755743,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544584,427357,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6138,0,434,611130,394,0,1,70,54659,154,154,1639133755897,90,0,9872,89410
13,0.5,python,1639133756898,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543944,431511,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6245,0,440,611244,394,0,1,71,54879,130,130,1639133757028,90,0,9872,89410
14,0.5,python,1639133758029,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543224,435681,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6352,0,445,611358,394,0,1,71,55202,149,149,1639133758178,90,0,9872,89514
15,0.5,python,1639133759179,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543872,439852,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6461,0,453,611473,394,0,1,72,55414,147,147,1639133759326,90,0,9872,89514
16,0.5,python,1639133760328,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543972,444024,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6569,0,457,611587,394,0,1,72,55688,134,134,1639133760462,90,0,9872,89514
17,0.5,python,1639133761463,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543968,448210,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6678,0,464,611702,394,0,1,73,55998,157,157,1639133761620,90,0,9872,89514
18,0.5,python,1639133762621,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544072,452391,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6786,0,470,611817,394,0,1,75,56257,160,160,1639133762781,90,0,9872,89514
19,0.5,python,1639133763783,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543956,456553,Intel(R) Xeon(R) Processor @ 2.50GHz,63,6894,0,476,611930,394,0,1,75,56478,139,139,1639133763922,90,0,9872,89514
20,0.5,python,1639133764923,5b7f8591-06e8-4fc1-864a-8045dee4fc04,0,1639130664,AWS Lambda,2021/12/10/[$LATEST]ed6e175f3eb549ebbb6d36cbf86d8c70,root_lambda,1769,us-east-1,,Linux 169.254.111.1 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544072,460733,Intel(R) Xeon(R) Processor @ 2.50GHz,63,7002,0,483,612044,394,0,1,75,56758,155,155,1639133765078,90,0,9872,89514
0,0.5,python,1639133742012,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2554600,373042,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4666,0,366,959446,175,0,5,54,61101,135,135,1639133742147,266,0,9872,87429
1,0.5,python,1639133743148,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2545008,379655,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4773,0,371,959560,175,0,5,54,61304,138,138,1639133743286,266,0,9872,87429
2,0.5,python,1639133744288,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2544152,384067,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4881,0,376,959674,175,0,5,55,61491,142,143,1639133744431,266,0,9872,87429
3,0.5,python,1639133745432,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543440,388267,Intel(R) Xeon(R) Processor @ 2.50GHz,63,4990,0,381,959787,175,0,5,55,61674,140,141,1639133745573,266,0,9872,87429
4,0.5,python,1639133746574,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543424,392470,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5098,0,385,959901,175,0,5,55,61875,140,140,1639133746714,266,0,9872,87429
5,0.5,python,1639133747716,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543408,396655,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5206,0,391,960015,175,0,5,55,62165,130,130,1639133747846,266,0,9872,87429
6,0.5,python,1639133748848,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543536,400849,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5315,0,396,960129,175,0,5,55,62390,157,157,1639133749005,266,0,9872,87429
7,0.5,python,1639133750006,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2542912,405056,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5423,0,402,960244,175,0,5,56,62571,144,144,1639133750150,266,0,9872,87429
8,0.5,python,1639133751152,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543604,409267,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5533,0,408,960360,175,0,5,56,62829,155,156,1639133751308,266,0,9872,87429
9,0.5,python,1639133752309,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543624,413450,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5640,0,415,960474,175,0,5,56,63021,142,142,1639133752451,266,0,9872,87429
10,0.5,python,1639133753452,8061e57a-c58d-462a-80e7-c4e807975a4b,0,1639128918,AWS Lambda,2021/12/10/[$LATEST]bdf4bba96a5d47b799eb0a03bd2b9c59,root_lambda,1769,us-east-1,,Linux 169.254.127.85 4.14.246-198.474.amzn2.x86_64 #1 SMP Wed Sep 15 00:16:00 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux,3241532,2543992,417667,Intel(R) Xeon(R) Processor @ 2.50GHz,63,5749,0,420,960590,175,0,5,56,63218,154,154,1639133753606,266,0,9872,87429
